,X,Y,U,V,Sig_x,Sig_y,Sig_xy
672,6.599999904632568,0.6000000238418579,0.086265,-0.00223583,0.949147,0.0241578,-0.0149639
673,6.699999809265137,0.6000000238418579,0.0876201,-0.0021803,0.951757,0.0314165,-0.014905600000000001
674,6.800000190734863,0.6000000238418579,0.08897580000000001,-0.00212263,0.954358,0.0389218,-0.0148304
675,6.900000095367432,0.6000000238418579,0.0903318,-0.00206274,0.9569479999999999,0.046681,-0.014737700000000001
676,7.0,0.6000000238418579,0.0916882,-0.00200057,0.959522,0.0547013,-0.014627100000000002
677,7.099999904632568,0.6000000238418579,0.0930448,-0.00193604,0.9620790000000001,0.0629903,-0.014497799999999998
678,7.199999809265137,0.6000000238418579,0.0944014,-0.00186907,0.964615,0.0715557,-0.014349200000000001
679,7.300000190734863,0.6000000238418579,0.09575789999999999,-0.00179959,0.967126,0.0804054,-0.014180700000000001
680,7.400000095367432,0.6000000238418579,0.09711399999999999,-0.00172752,0.9696100000000001,0.0895477,-0.013991499999999999
681,7.5,0.6000000238418579,0.0984698,-0.00165278,0.9720629999999999,0.0989908,-0.0137809
682,7.599999904632568,0.6000000238418579,0.0998248,-0.00157528,0.9744809999999999,0.108743,-0.013548099999999999
683,7.699999809265137,0.6000000238418579,0.10117899999999999,-0.00149494,0.9768610000000001,0.11881400000000002,-0.013292600000000002
684,7.800000190734863,0.6000000238418579,0.102532,-0.00141167,0.9791979999999999,0.129212,-0.013013299999999998
685,7.900000095367432,0.6000000238418579,0.10388399999999999,-0.00132537,0.981489,0.13994700000000002,-0.0127097
686,8.0,0.6000000238418579,0.105235,-0.00123595,0.9837290000000001,0.151028,-0.0123807
687,8.100000381469727,0.6000000238418579,0.106584,-0.00114333,0.985915,0.162464,-0.0120257
688,8.199999809265137,0.6000000238418579,0.10793,-0.00104739,0.988042,0.174267,-0.011643700000000002
689,8.300000190734863,0.6000000238418579,0.109275,-0.000948032,0.9901040000000001,0.186445,-0.011233799999999999
690,8.399999618530273,0.6000000238418579,0.11061700000000001,-0.0008451610000000001,0.992099,0.19901,-0.0107951
691,8.5,0.6000000238418579,0.11195699999999999,-0.000738664,0.9940200000000001,0.211973,-0.010326799999999999
692,8.600000381469727,0.6000000238418579,0.113294,-0.0006284330000000001,0.9958629999999999,0.225343,-0.00982782
693,8.699999809265137,0.6000000238418579,0.11462699999999999,-0.000514356,0.9976219999999999,0.239134,-0.00929721
694,8.800000190734863,0.6000000238418579,0.11595699999999999,-0.000396315,0.999293,0.25335599999999997,-0.00873398
695,8.899999618530273,0.6000000238418579,0.117282,-0.000274194,1.0008700000000001,0.268021,-0.00813712
696,9.0,0.6000000238418579,0.118604,-0.000147867,1.00235,0.283141,-0.00750558
697,9.100000381469727,0.6000000238418579,0.119921,-1.72128e-05,1.0037200000000002,0.298729,-0.00683832
698,9.199999809265137,0.6000000238418579,0.121233,0.00011789700000000001,1.00498,0.314798,-0.00613425
699,9.300000190734863,0.6000000238418579,0.12253900000000001,0.00025759599999999996,1.0061200000000001,0.331361,-0.00539228
700,9.399999618530273,0.6000000238418579,0.12384,0.000402016,1.0071299999999999,0.34843,-0.0046113
701,9.5,0.6000000238418579,0.125135,0.000551298,1.0080200000000001,0.366021,-0.00379018
702,9.600000381469727,0.6000000238418579,0.126423,0.000705581,1.0087700000000002,0.384146,-0.00292776
703,9.699999809265137,0.6000000238418579,0.12770399999999998,0.00086501,1.00937,0.40281999999999996,-0.00202289
704,9.800000190734863,0.6000000238418579,0.128978,0.00102974,1.0098200000000002,0.422058,-0.00107439
705,9.899999618530273,0.6000000238418579,0.130243,0.00119991,1.01011,0.441874,-8.105e-05
